sentence	negated
The hindwings are white with a fine dark grey terminal line.	The hindwings are green with a fine dark blue terminal line.
This claim is supported by a report done for the Bonneville Power Administration.	This claim is refuted by a report done for the Bonneville Power Administration.
The former areas also have lower levels of investment in health and education.	The former areas also have much higher levels of investment in health and education.
It includes the Florida Reef, the only barrier coral reef in North America.	It excludes the Florida Reef, which is the only barrier coral reef in North America.
The clone is distinguished by its rough, but not corky, bark.	The clone is distinguished by its smooth, and corky, bark.
Three Bronze Stars were awarded on the basis of misleading statements and representations, as well.	Three Bronze Stars were rejected even on the basis of misleading statements and representations, as well.
The resulting pieces were called blooms.	The resulting pieces were called streams.
They had worked for Honeywell on a NASA project.	They had refused to work for Honeywell on a NASA project.
Some historians believe that these 'extraordinary intense emotional relationships'.	None of the historians believe that these 'extraordinary intense emotional relationships'.
This number has more than doubled since 2010.	This number has more than halved since 2010.
Shetty was elected to the Karnataka Legislative Assembly in 1967 from the Puttur constituency.	Shetty failed the elections to the Karnataka Legislative Assembly in 1967 from the Puttur constituency.
One billion can also be written as b or bn.	One billion cannot be rightly written as b or bn.
In Komi mythology, the Northern Chudes represent the mythic ancestors of the Komi people.	In Komi mythology, the Northern Chudes represent the cow fields of the Komi people.
It features an asymmetrical side-gable roof with wide overhanging eaves.	It is missing an asymmetrical side-gable roof with wide overhanging eaves.
This technique can extend the life of the markings.	This technique is still unable to extend the life of the markings.
It also gives firms bargaining power over governments in policy making.	It takes away from firms the bargaining power over governments in policy making.
The road continues on as CO 4050.	The road stops quickly as CO 4050.
In summer 1979, ABC approached WDTN and reached an affiliation deal.	In summer 1979, ABC approached WDTN but failed to reach an affiliation deal.
This result can be proven more directly, as for example in notes by Peter Shor.	This result is unable to be proven more directly, as for example in notes by Peter Shor.
Bar-Headed Geese, one of the world's highest flying birds, are rarely seen in Kerala.	Bar-Headed Geese, one of the world's highest flying birds, are quite commonly seen in Kerala.
Their dams do not appear to pose barriers to trout passage.	Their dams appear to pose major barriers to trout passage.
Further taxonomic revision increased the number of species, by adding A. ramanantsoavana and A. betsileo.	Further taxonomic revision managed to decrease the number of species, by removing A. ramanantsoavana and A. betsileo.
Collectively, these factors worked to suppress tropical cyclogenesis.	Collectively, these factors were unable to suppress tropical cyclogenesis.
The result was better availability of medicines.	The result was an even decreased availability of medicines.
Instead, after sufficient time, the oscillations approach a limit cycle.	Instead, even sufficient time, the oscillations fail to approach a limit cycle.
Proposed at 1987 ICTV meeting as an unassigned genus and assigned to Tombusviridae in 1993.	Proposed at 1987 ICTV meeting as an assigned genus and unassigned from Tombusviridae in 1993.
Almost all of the watershed is in the Coal Region.	Exactly none of the watershed is in the Coal Region.
Rabbi Chaim Schneur Zalman was succeeded by his son, Rabbi Yitzchak Dovber of Liadi.	Rabbi Yitzchak Dovber of Liadi was succeeded by his son, Rabbi Chaim Schneur Zalman.
A nearby settlement called Joice's Corners existed briefly during the time of the resort.	A nearby settlement called Joice's Corners existed since the time of the resort till now.
It works on lightweight ontologies.	It works on heavyweight ontologies.
In 2012, the name Yasi was retired and replaced with ' Yvone.	In 2012, the name Yasi was kept instead of being replaced with ' Yvone.
Energy Information Administration estimates technically recoverable shale gas reserves of 75 trillion cubic feet.	Energy Information Administration estimates unfortunately irrecoverable shale gas reserves of 75 trillion cubic feet.
The Coast Starlight began operating with Superliners in January 1981.	The Coast Starlight refused to start operating with Superliners in January 1981.
Carbamic acid is a planar molecule.	Carbamic acid is a non-planar molecule.
