sentence	negated
Once again, this is only if all formats meet the chart rules.	Once again, this is even if all formats do not meet the chart rules.
The government withdrew their court cases after some facts were made public by Shakil.	The government continued with their court cases even after some facts were made public by Shakil.
They may sometimes pirate prey obtained by other medium-sized raptors.	They will never pirate prey obtained by other medium-sized raptors.
Condensate produced from oil wells is often referred to as lease condensate.	Condensate produced from oil wells is seldom called as lease condensate.
System architecture was documented in the 305 RAMAC Manual of Operation.	System architecture had no documentation in the 305 RAMAC Manual of Operation.
In 1994 Ukraine agreed to the destruction of the weapons, and to join the NPT.	In 1994 Ukraine declined to destruct its weapons, and refused to join the NPT.
Research shows that DACA increased the wages and labor force participation of DACA-eligible immigrants.	Research shows that DACA was unabel to affect the wages and labor force participation of DACA-eligible immigrants.
They have a yellow, or whitish beard in the middle of the leaf.	They have a blue, or greenish beard in the middle of the leaf.
Starting in 2012, it will also produce GM's new six-speed transmissions.	Starting in 2012, it will stop producing GM's new six-speed transmissions.
It runs via Alleppey route in Kerala.	It does not run via Alleppey route in Kerala.
It is known from dry areas from northern Tanzania to Ethiopia and Somalia.	It is nonexistent in dry areas from northern Tanzania to Ethiopia and Somalia.
RDTs and Malaria Kits distributed all MCHs and Health Posts The regional health authority.	RDTs and Malaria Kits did not distribute all MCHs and Health Posts The regional health authority.
Foxhill Park contains a tributary of Collington Branch.	Foxhill Park is lacking a tributary of Collington Branch.
Abortion rates changed little between 2003 and 2008.	Abortion rates changed vastly between 2003 and 2008.
A disjunct subset of its range occurs from central Colorado to northwestern New Mexico.	A disjunct subset of its range is nonexistent from central Colorado to northwestern New Mexico.
Lebanon was used as a hospital.	Lebanon was never utilized as a hospital.
Adults are on wing in early August.	Adults are not on wing in early August.
Finally, ROS oxidation of algal polyunsaturated fatty acids have also been shown to deter grazers.	Finally, ROS oxidation of algal polyunsaturated fatty acids have been shown to be unable to deter grazers.
It is found in Sri Lanka (western region, Puttalam ).	It is nonexistent in Sri Lanka, even in the western region, Puttalam.
AAEON manufactures and markets a wide range of OEM / ODM industrial PCs worldwide.	AAEON helps manufacture but does not market worldwide a wide range of OEM / ODM industrial PCs.
The brook is quite deep in places and frequently has steep sides.	The brook is quite shallow in all places and seldom has any steep sides.
Red meat contains small amounts of vitamin D.	Red meat contains huge amounts of vitamin D.
Also known as the Second Avenue Connection.	However, not known as the Second Avenue Connection.
President to apply a full block of the Internet in the U.S.	President to remove any full block of the Internet in the U.S.
Where a state law is contradicted by a federal law, it is overridden.	Where a state law is contradicted by a federal law, the state law is followed.
It is open as a mill museum.	It is closed, previously being open as a mill museum.
This corroborates the lack of residues in worker-exposure studies.	This is unable to corroborate the lack of residues in worker-exposure studies.
It was a graphic adventure.	It was a textual adventure only.
Clemens' paper was released by the Partnership for a New American Economy.	Clemens' paper was rejected by the Partnership for a New American Economy.
Johnson graduated with a PhD in Nursing from the University of Alberta in 1993.	Johnson failed to graduate with a PhD in Nursing from the University of Alberta in 1993.
Several species have been named to commemorate his work.	No species have ever been named to commemorate his work.
Overall co-ordination between EIB and ECD is very limited.	Overall co-ordination between EIB and ECD is quite excellent.
It contains the following species: Thorn-tailed rayadito, Aphrastura spinicauda Masafuera rayadito.	It no longer contains the following species: Thorn-tailed rayadito, Aphrastura spinicauda Masafuera rayadito.
